id,course_name,date_created,school_id,public_course,category,sync_date
5,biology1079,2020-01-19 00:00:00,674,1,4,2020-01-20 00:00:00
33,biology1165,2019-12-30 00:00:00,339,0,0,2019-12-31 00:00:00
2,biology1001,2019-02-24 00:00:00,202,1,1,2019-02-25 00:00:00
34,biology109,2020-04-06 00:00:00,737,1,1,2020-04-07 00:00:00
9,biology272,2019-09-28 00:00:00,690,1,7,2019-09-29 00:00:00
10,biology453,2020-04-17 00:00:00,283,1,2,2020-04-18 00:00:00
3,biology1350,2019-12-10 00:00:00,213,1,2,2019-12-11 00:00:00
36,biology863,2019-03-14 00:00:00,783,1,1,2019-03-15 00:00:00
61,biology249,2019-09-08 00:00:00,52,0,7,2019-09-09 00:00:00
39,biology972,2020-03-17 00:00:00,472,0,8,2020-03-18 00:00:00
56,biology389,2019-03-04 00:00:00,750,0,1,2019-03-05 00:00:00
38,biology723,2019-07-01 00:00:00,356,0,5,2019-07-02 00:00:00
36,biology541,2020-01-07 00:00:00,572,1,8,2020-01-08 00:00:00
29,biology870,2019-07-21 00:00:00,152,1,8,2019-07-22 00:00:00
60,biology1177,2019-01-31 00:00:00,572,1,8,2019-02-01 00:00:00
27,biology1076,2019-10-06 00:00:00,441,1,3,2019-10-07 00:00:00
23,biology283,2020-06-05 00:00:00,333,0,8,2020-06-06 00:00:00
56,biology1090,2019-01-17 00:00:00,700,1,4,2019-01-18 00:00:00
9,biology112,2020-07-09 00:00:00,761,0,6,2020-07-10 00:00:00
13,biology630,2019-05-30 00:00:00,491,1,1,2019-05-31 00:00:00
18,biology986,2019-06-26 00:00:00,831,0,1,2019-06-27 00:00:00
5,biology1140,2020-04-14 00:00:00,588,0,1,2020-04-15 00:00:00
11,biology767,2020-07-09 00:00:00,482,1,5,2020-07-10 00:00:00
53,biology709,2019-07-23 00:00:00,497,1,5,2019-07-24 00:00:00
21,biology617,2019-02-24 00:00:00,400,1,5,2019-02-25 00:00:00
26,biology762,2020-02-20 00:00:00,705,1,4,2020-02-21 00:00:00
61,biology1199,2020-07-07 00:00:00,830,1,7,2020-07-08 00:00:00
58,biology398,2019-01-23 00:00:00,523,0,0,2019-01-24 00:00:00
37,biology814,2019-06-22 00:00:00,532,0,1,2019-06-23 00:00:00
7,biology63,2020-04-04 00:00:00,835,0,0,2020-04-05 00:00:00
39,biology1192,2019-10-02 00:00:00,169,1,0,2019-10-03 00:00:00
45,biology843,2019-12-24 00:00:00,556,1,2,2019-12-25 00:00:00
2,biology101,2019-11-13 00:00:00,658,0,5,2019-11-14 00:00:00
17,biology668,2020-07-05 00:00:00,173,0,2,2020-07-06 00:00:00
36,biology920,2019-08-08 00:00:00,507,1,7,2019-08-09 00:00:00
57,biology1013,2019-08-09 00:00:00,704,1,3,2019-08-10 00:00:00
20,biology29,2019-10-17 00:00:00,800,1,2,2019-10-18 00:00:00
5,biology728,2019-01-11 00:00:00,595,1,0,2019-01-12 00:00:00
6,biology483,2020-03-29 00:00:00,414,1,8,2020-03-30 00:00:00
36,biology458,2020-02-04 00:00:00,91,1,6,2020-02-05 00:00:00
57,biology453,2019-09-10 00:00:00,725,0,5,2019-09-11 00:00:00
1,biology553,2019-11-03 00:00:00,401,0,1,2019-11-04 00:00:00
10,biology1328,2019-07-08 00:00:00,834,0,7,2019-07-09 00:00:00
41,biology1353,2020-02-03 00:00:00,594,1,3,2020-02-04 00:00:00
43,biology1090,2019-08-28 00:00:00,656,0,8,2019-08-29 00:00:00
49,biology176,2019-07-09 00:00:00,157,0,2,2019-07-10 00:00:00
30,biology252,2019-07-23 00:00:00,23,0,7,2019-07-24 00:00:00
35,biology1076,2019-10-08 00:00:00,509,1,6,2019-10-09 00:00:00
57,biology1235,2019-05-27 00:00:00,379,0,2,2019-05-28 00:00:00
23,biology1149,2020-04-28 00:00:00,408,1,6,2020-04-29 00:00:00
7,biology1136,2019-07-10 00:00:00,227,1,1,2019-07-11 00:00:00
14,biology630,2019-06-16 00:00:00,403,0,1,2019-06-17 00:00:00
5,biology1354,2020-02-25 00:00:00,128,0,3,2020-02-26 00:00:00
40,biology468,2019-04-16 00:00:00,401,0,7,2019-04-17 00:00:00
41,biology854,2019-05-16 00:00:00,400,0,5,2019-05-17 00:00:00
30,biology294,2019-04-23 00:00:00,585,0,2,2019-04-24 00:00:00
50,biology601,2019-04-16 00:00:00,71,0,0,2019-04-17 00:00:00
24,biology486,2020-06-30 00:00:00,489,1,5,2020-07-01 00:00:00
6,biology911,2020-07-17 00:00:00,708,0,4,2020-07-18 00:00:00
8,biology1067,2019-01-09 00:00:00,409,1,2,2019-01-10 00:00:00
20,biology750,2019-01-24 00:00:00,48,1,7,2019-01-25 00:00:00
44,biology870,2019-10-01 00:00:00,468,1,6,2019-10-02 00:00:00
59,biology834,2019-08-11 00:00:00,309,0,4,2019-08-12 00:00:00
5,biology1003,2020-04-04 00:00:00,582,0,3,2020-04-05 00:00:00
56,biology1218,2019-09-21 00:00:00,727,1,4,2019-09-22 00:00:00
56,biology452,2019-06-06 00:00:00,193,1,1,2019-06-07 00:00:00
44,biology242,2019-03-25 00:00:00,393,1,7,2019-03-26 00:00:00
40,biology15,2019-11-28 00:00:00,13,1,2,2019-11-29 00:00:00
39,biology315,2019-10-17 00:00:00,739,0,6,2019-10-18 00:00:00
17,biology33,2019-10-17 00:00:00,704,1,0,2019-10-18 00:00:00
42,biology1120,2020-07-01 00:00:00,221,0,1,2020-07-02 00:00:00
49,biology328,2019-03-09 00:00:00,756,0,2,2019-03-10 00:00:00
58,biology476,2020-03-25 00:00:00,409,1,0,2020-03-26 00:00:00
15,biology495,2019-03-20 00:00:00,492,0,0,2019-03-21 00:00:00
30,biology763,2019-11-11 00:00:00,765,1,5,2019-11-12 00:00:00
25,biology329,2020-04-21 00:00:00,230,0,2,2020-04-22 00:00:00
39,biology750,2019-10-21 00:00:00,233,1,4,2019-10-22 00:00:00
15,biology1149,2020-02-09 00:00:00,312,0,0,2020-02-10 00:00:00
56,biology798,2020-04-09 00:00:00,811,0,4,2020-04-10 00:00:00
15,biology1344,2019-09-28 00:00:00,111,1,2,2019-09-29 00:00:00
61,biology1283,2020-06-24 00:00:00,405,1,6,2020-06-25 00:00:00
60,biology747,2019-08-22 00:00:00,66,0,5,2019-08-23 00:00:00
2,biology261,2019-03-06 00:00:00,33,0,2,2019-03-07 00:00:00
10,biology215,2020-07-18 00:00:00,241,0,6,2020-07-19 00:00:00
32,biology685,2020-07-28 00:00:00,344,1,2,2020-07-29 00:00:00
41,biology942,2019-01-17 00:00:00,96,1,6,2019-01-18 00:00:00
27,biology311,2020-01-31 00:00:00,546,1,6,2020-02-01 00:00:00
57,biology1245,2020-04-21 00:00:00,295,1,1,2020-04-22 00:00:00
16,biology732,2019-01-22 00:00:00,192,0,2,2019-01-23 00:00:00
50,biology710,2020-01-21 00:00:00,535,0,6,2020-01-22 00:00:00
44,biology650,2019-03-07 00:00:00,348,1,7,2019-03-08 00:00:00
50,biology192,2019-04-17 00:00:00,110,1,7,2019-04-18 00:00:00
13,biology797,2019-09-21 00:00:00,178,0,7,2019-09-22 00:00:00
3,biology576,2019-08-27 00:00:00,604,0,5,2019-08-28 00:00:00
15,biology420,2019-05-24 00:00:00,523,1,1,2019-05-25 00:00:00
14,biology132,2019-12-17 00:00:00,630,0,3,2019-12-18 00:00:00
55,biology871,2019-06-14 00:00:00,319,1,2,2019-06-15 00:00:00
4,biology997,2019-03-15 00:00:00,660,0,3,2019-03-16 00:00:00
36,biology9,2020-07-22 00:00:00,453,0,1,2020-07-23 00:00:00
1,biology894,2019-01-29 00:00:00,95,1,8,2019-01-30 00:00:00
33,biology935,2019-03-17 00:00:00,486,0,2,2019-03-18 00:00:00
5,biology1353,2020-07-02 00:00:00,87,0,0,2020-07-03 00:00:00
59,biology352,2019-06-24 00:00:00,182,0,6,2019-06-25 00:00:00
25,biology1304,2019-08-05 00:00:00,222,1,7,2019-08-06 00:00:00
2,biology870,2020-06-11 00:00:00,89,1,5,2020-06-12 00:00:00
31,biology871,2019-09-26 00:00:00,623,1,1,2019-09-27 00:00:00
42,biology576,2019-10-20 00:00:00,115,0,4,2019-10-21 00:00:00
5,biology1337,2019-05-06 00:00:00,563,0,4,2019-05-07 00:00:00
4,biology924,2019-09-11 00:00:00,214,0,0,2019-09-12 00:00:00
55,biology1177,2020-06-29 00:00:00,28,1,4,2020-06-30 00:00:00
60,biology990,2019-02-13 00:00:00,176,0,3,2019-02-14 00:00:00
9,biology111,2019-04-17 00:00:00,127,0,3,2019-04-18 00:00:00
38,biology76,2019-07-11 00:00:00,5,0,3,2019-07-12 00:00:00
50,biology623,2020-01-21 00:00:00,157,0,7,2020-01-22 00:00:00
5,biology388,2019-10-04 00:00:00,225,1,7,2019-10-05 00:00:00
35,biology106,2020-08-15 00:00:00,121,0,4,2020-08-16 00:00:00
5,biology853,2019-12-09 00:00:00,790,0,0,2019-12-10 00:00:00
10,biology182,2020-06-22 00:00:00,539,0,1,2020-06-23 00:00:00
37,biology1006,2020-04-28 00:00:00,659,1,3,2020-04-29 00:00:00
28,biology933,2019-12-09 00:00:00,463,0,8,2019-12-10 00:00:00
11,biology491,2020-01-17 00:00:00,29,1,8,2020-01-18 00:00:00
34,biology318,2019-03-25 00:00:00,395,0,0,2019-03-26 00:00:00
3,biology1044,2020-02-17 00:00:00,8,1,6,2020-02-18 00:00:00
42,biology460,2019-10-26 00:00:00,766,0,5,2019-10-27 00:00:00
27,biology113,2019-03-16 00:00:00,325,0,8,2019-03-17 00:00:00
38,biology535,2020-05-30 00:00:00,19,1,7,2020-05-31 00:00:00
4,biology969,2019-12-29 00:00:00,108,0,6,2019-12-30 00:00:00
48,biology194,2019-07-25 00:00:00,356,0,3,2019-07-26 00:00:00
2,biology1088,2020-01-28 00:00:00,264,0,4,2020-01-29 00:00:00
27,biology489,2019-03-28 00:00:00,356,0,3,2019-03-29 00:00:00
52,biology350,2019-04-30 00:00:00,293,0,1,2019-05-01 00:00:00
7,biology1162,2020-08-11 00:00:00,40,0,5,2020-08-12 00:00:00
40,biology1227,2020-04-08 00:00:00,517,1,5,2020-04-09 00:00:00
32,biology707,2019-06-29 00:00:00,233,1,8,2019-06-30 00:00:00
61,biology306,2019-09-22 00:00:00,631,0,5,2019-09-23 00:00:00
51,biology590,2019-12-20 00:00:00,245,1,8,2019-12-21 00:00:00
11,biology454,2019-07-09 00:00:00,203,1,7,2019-07-10 00:00:00
48,biology806,2020-04-03 00:00:00,396,0,6,2020-04-04 00:00:00
38,biology1378,2020-02-12 00:00:00,83,0,8,2020-02-13 00:00:00
26,biology142,2019-09-21 00:00:00,290,1,2,2019-09-22 00:00:00
30,biology1100,2019-12-25 00:00:00,656,0,8,2019-12-26 00:00:00
8,biology669,2019-10-31 00:00:00,46,1,4,2019-11-01 00:00:00
26,biology300,2020-06-11 00:00:00,391,1,5,2020-06-12 00:00:00
31,biology213,2020-08-21 00:00:00,148,1,3,2020-08-22 00:00:00
55,biology978,2020-06-26 00:00:00,530,0,4,2020-06-27 00:00:00
54,biology1293,2020-01-22 00:00:00,472,0,6,2020-01-23 00:00:00
24,biology1314,2019-04-22 00:00:00,419,0,6,2019-04-23 00:00:00
36,biology19,2020-02-08 00:00:00,132,0,4,2020-02-09 00:00:00
14,biology770,2019-10-01 00:00:00,812,0,0,2019-10-02 00:00:00
0,biology687,2019-06-13 00:00:00,322,0,8,2019-06-14 00:00:00
11,biology1122,2019-03-29 00:00:00,452,0,8,2019-03-30 00:00:00
5,biology342,2020-04-17 00:00:00,773,1,0,2020-04-18 00:00:00
14,biology384,2019-06-02 00:00:00,647,1,3,2019-06-03 00:00:00
37,biology888,2020-08-05 00:00:00,168,1,6,2020-08-06 00:00:00
52,biology273,2019-03-01 00:00:00,92,0,7,2019-03-02 00:00:00
4,biology1328,2019-11-23 00:00:00,419,0,2,2019-11-24 00:00:00
29,biology1231,2019-05-03 00:00:00,663,0,6,2019-05-04 00:00:00
5,biology869,2019-08-21 00:00:00,694,0,1,2019-08-22 00:00:00
2,biology13,2019-09-17 00:00:00,83,0,7,2019-09-18 00:00:00
27,biology1348,2019-02-01 00:00:00,778,0,3,2019-02-02 00:00:00
26,biology648,2020-01-26 00:00:00,404,1,3,2020-01-27 00:00:00
39,biology614,2019-01-04 00:00:00,222,1,7,2019-01-05 00:00:00
40,biology329,2020-03-01 00:00:00,101,1,7,2020-03-02 00:00:00
60,biology279,2020-02-07 00:00:00,531,1,6,2020-02-08 00:00:00
45,biology466,2020-05-05 00:00:00,52,1,2,2020-05-06 00:00:00
61,biology1263,2020-07-01 00:00:00,463,0,0,2020-07-02 00:00:00
52,biology110,2020-04-23 00:00:00,524,0,3,2020-04-24 00:00:00
6,biology285,2019-03-26 00:00:00,19,0,4,2019-03-27 00:00:00
47,biology1145,2019-12-12 00:00:00,720,0,7,2019-12-13 00:00:00
49,biology1048,2019-01-14 00:00:00,152,1,6,2019-01-15 00:00:00
56,biology468,2020-02-25 00:00:00,34,0,8,2020-02-26 00:00:00
48,biology1183,2019-03-26 00:00:00,367,0,7,2019-03-27 00:00:00
37,biology1237,2019-12-30 00:00:00,,0,0,2019-12-31 00:00:00
56,biology953,2019-03-13 00:00:00,303,0,5,2019-03-14 00:00:00
58,biology1137,2020-08-22 00:00:00,741,1,5,2020-08-23 00:00:00
61,biology594,2019-01-19 00:00:00,47,0,0,2019-01-20 00:00:00
36,biology455,2019-01-14 00:00:00,787,1,5,2019-01-15 00:00:00
19,biology357,2019-05-22 00:00:00,340,0,7,2019-05-23 00:00:00
47,biology1018,2019-06-28 00:00:00,497,0,1,2019-06-29 00:00:00
45,biology1375,2019-10-25 00:00:00,131,0,0,2019-10-26 00:00:00
4,biology1352,2019-08-06 00:00:00,769,0,1,2019-08-07 00:00:00
40,biology499,2020-08-05 00:00:00,382,1,6,2020-08-06 00:00:00
1,biology960,2019-04-11 00:00:00,521,1,6,2019-04-12 00:00:00
29,biology546,2019-10-17 00:00:00,180,1,6,2019-10-18 00:00:00
12,biology327,2020-02-15 00:00:00,316,0,8,2020-02-16 00:00:00
39,biology1061,2020-03-26 00:00:00,628,0,5,2020-03-27 00:00:00
48,biology644,2019-04-05 00:00:00,160,0,5,2019-04-06 00:00:00
56,biology372,2019-11-16 00:00:00,111,1,7,2019-11-17 00:00:00
15,biology651,2020-04-19 00:00:00,554,1,7,2020-04-20 00:00:00
30,biology622,2019-07-06 00:00:00,343,0,2,2019-07-07 00:00:00
35,biology1200,2020-07-07 00:00:00,364,1,5,2020-07-08 00:00:00
28,biology58,2019-09-22 00:00:00,699,0,0,2019-09-23 00:00:00
52,biology101,2020-04-07 00:00:00,138,1,4,2020-04-08 00:00:00
17,biology275,2019-02-03 00:00:00,471,1,1,2019-02-04 00:00:00
21,biology939,2019-09-13 00:00:00,555,0,1,2019-09-14 00:00:00
16,biology371,2019-11-08 00:00:00,524,1,1,2019-11-09 00:00:00
34,biology775,2019-02-21 00:00:00,151,0,1,2019-02-22 00:00:00
33,biology1341,2019-04-01 00:00:00,801,1,8,2019-04-02 00:00:00
6,biology746,2019-11-11 00:00:00,725,0,3,2019-11-12 00:00:00
37,biology449,2020-08-11 00:00:00,232,0,6,2020-08-12 00:00:00
35,biology6,2019-05-30 00:00:00,658,0,7,2019-05-31 00:00:00
20,biology138,2019-08-11 00:00:00,101,0,2,2019-08-12 00:00:00
56,biology272,2019-06-14 00:00:00,358,1,7,2019-06-15 00:00:00
15,biology161,2020-03-15 00:00:00,236,0,8,2020-03-16 00:00:00
38,biology687,2019-08-11 00:00:00,389,1,1,2019-08-12 00:00:00
46,biology472,2019-02-14 00:00:00,323,1,5,2019-02-15 00:00:00
46,biology577,2019-12-26 00:00:00,46,1,1,2019-12-27 00:00:00
30,biology676,2020-04-27 00:00:00,315,0,3,2020-04-28 00:00:00
5,biology923,2019-01-20 00:00:00,187,1,0,2019-01-21 00:00:00
58,biology711,2020-04-08 00:00:00,216,0,3,2020-04-09 00:00:00
2,biology418,2019-07-30 00:00:00,24,0,1,2019-07-31 00:00:00
44,biology612,2019-09-04 00:00:00,256,0,5,2019-09-05 00:00:00
34,biology710,2020-07-23 00:00:00,221,0,1,2020-07-24 00:00:00
54,biology668,2020-01-28 00:00:00,463,0,8,2020-01-29 00:00:00
9,biology380,2019-04-25 00:00:00,686,1,7,2019-04-26 00:00:00
50,biology534,2020-04-09 00:00:00,294,0,1,2020-04-10 00:00:00
10,biology269,2019-09-04 00:00:00,81,1,2,2019-09-05 00:00:00
60,biology779,2019-12-18 00:00:00,148,1,7,2019-12-19 00:00:00
1,biology701,2020-01-11 00:00:00,807,0,0,2020-01-12 00:00:00
59,biology82,2019-09-13 00:00:00,621,0,2,2019-09-14 00:00:00
32,biology803,2020-01-11 00:00:00,528,1,7,2020-01-12 00:00:00
42,biology307,2019-03-15 00:00:00,536,1,3,2019-03-16 00:00:00
55,biology1310,2019-12-11 00:00:00,765,0,4,2019-12-12 00:00:00
45,biology926,2019-07-26 00:00:00,123,0,3,2019-07-27 00:00:00
52,biology1198,2020-08-20 00:00:00,730,1,0,2020-08-21 00:00:00
37,biology145,2020-01-04 00:00:00,143,0,1,2020-01-05 00:00:00
22,biology241,2020-03-21 00:00:00,307,0,4,2020-03-22 00:00:00
19,biology698,2020-05-02 00:00:00,712,1,6,2020-05-03 00:00:00
6,biology1230,2019-01-27 00:00:00,74,0,3,2019-01-28 00:00:00
0,biology742,2019-01-22 00:00:00,654,0,8,2019-01-23 00:00:00
34,biology530,2019-01-08 00:00:00,82,1,8,2019-01-09 00:00:00
0,biology1275,2019-10-17 00:00:00,734,0,5,2019-10-18 00:00:00
44,biology996,2019-06-24 00:00:00,824,0,4,2019-06-25 00:00:00
4,biology287,2019-09-16 00:00:00,306,1,4,2019-09-17 00:00:00
6,biology248,2019-10-25 00:00:00,393,0,2,2019-10-26 00:00:00
26,biology1286,2020-03-06 00:00:00,14,0,5,2020-03-07 00:00:00
11,biology1089,2019-02-10 00:00:00,125,0,5,2019-02-11 00:00:00
49,biology52,2020-05-22 00:00:00,704,1,4,2020-05-23 00:00:00
37,biology1152,2019-09-18 00:00:00,366,1,8,2019-09-19 00:00:00
24,biology314,2019-05-09 00:00:00,148,0,3,2019-05-10 00:00:00
50,biology1084,2020-06-30 00:00:00,587,0,3,2020-07-01 00:00:00
4,biology380,2020-06-13 00:00:00,565,0,0,2020-06-14 00:00:00
48,biology1220,2019-08-22 00:00:00,485,0,0,2019-08-23 00:00:00
23,biology722,2020-02-13 00:00:00,770,0,0,2020-02-14 00:00:00
60,biology717,2019-02-16 00:00:00,335,1,8,2019-02-17 00:00:00
4,biology412,2019-06-21 00:00:00,126,0,3,2019-06-22 00:00:00
55,biology1296,2020-08-11 00:00:00,850,0,8,2020-08-12 00:00:00
12,biology209,2019-11-07 00:00:00,368,1,3,2019-11-08 00:00:00
36,biology1376,2019-10-05 00:00:00,724,1,6,2019-10-06 00:00:00
10,biology323,2019-12-02 00:00:00,168,0,7,2019-12-03 00:00:00
25,biology572,2019-10-03 00:00:00,204,0,7,2019-10-04 00:00:00
23,biology155,2019-04-20 00:00:00,311,1,2,2019-04-21 00:00:00
36,biology259,2019-10-18 00:00:00,286,0,7,2019-10-19 00:00:00
45,biology774,2019-06-11 00:00:00,623,0,2,2019-06-12 00:00:00
8,biology697,2019-02-01 00:00:00,807,1,6,2019-02-02 00:00:00
34,biology736,2020-04-01 00:00:00,74,1,4,2020-04-02 00:00:00
12,biology780,2019-06-04 00:00:00,68,1,6,2019-06-05 00:00:00
34,biology1273,2019-12-12 00:00:00,428,1,3,2019-12-13 00:00:00
25,biology753,2020-02-28 00:00:00,651,0,4,2020-02-29 00:00:00
55,biology89,2019-10-13 00:00:00,182,0,6,2019-10-14 00:00:00
52,biology877,2019-01-27 00:00:00,274,0,4,2019-01-28 00:00:00
30,biology682,2020-06-06 00:00:00,88,0,3,2020-06-07 00:00:00
46,biology1156,2019-07-21 00:00:00,741,1,4,2019-07-22 00:00:00
23,biology754,2019-01-17 00:00:00,56,1,8,2019-01-18 00:00:00
47,biology347,2019-10-23 00:00:00,642,1,5,2019-10-24 00:00:00
53,biology1169,2019-11-27 00:00:00,738,1,7,2019-11-28 00:00:00
50,biology553,2020-08-08 00:00:00,340,1,5,2020-08-09 00:00:00
49,biology1212,2019-06-07 00:00:00,750,1,1,2019-06-08 00:00:00
29,biology298,2019-02-02 00:00:00,306,0,3,2019-02-03 00:00:00
26,biology1065,2020-04-13 00:00:00,44,1,4,2020-04-14 00:00:00
49,biology1103,2019-03-07 00:00:00,233,1,7,2019-03-08 00:00:00
28,biology1374,2020-01-29 00:00:00,271,1,1,2020-01-30 00:00:00
11,biology942,2019-11-15 00:00:00,388,0,6,2019-11-16 00:00:00
26,biology1055,2020-01-04 00:00:00,125,1,8,2020-01-05 00:00:00
18,biology798,2020-06-10 00:00:00,566,1,2,2020-06-11 00:00:00
34,biology1117,2019-03-16 00:00:00,158,1,7,2019-03-17 00:00:00
16,biology770,2020-06-16 00:00:00,369,0,5,2020-06-17 00:00:00
5,biology917,2019-02-26 00:00:00,823,0,3,2019-02-27 00:00:00
39,biology78,2019-06-11 00:00:00,140,1,1,2019-06-12 00:00:00
17,biology1201,2020-04-23 00:00:00,283,0,8,2020-04-24 00:00:00
4,biology1230,2020-03-16 00:00:00,338,0,1,2020-03-17 00:00:00
52,biology1224,2019-02-20 00:00:00,447,0,6,2019-02-21 00:00:00
18,biology979,2019-05-20 00:00:00,630,1,5,2019-05-21 00:00:00
17,biology612,2019-07-14 00:00:00,751,1,0,2019-07-15 00:00:00
30,biology866,2019-12-21 00:00:00,376,0,4,2019-12-22 00:00:00
58,biology183,2020-05-01 00:00:00,278,1,0,2020-05-02 00:00:00
58,biology219,2019-04-29 00:00:00,553,1,4,2019-04-30 00:00:00
33,biology208,2019-03-01 00:00:00,692,0,5,2019-03-02 00:00:00
3,biology753,2020-04-23 00:00:00,104,0,7,2020-04-24 00:00:00
27,biology51,2019-06-06 00:00:00,207,1,7,2019-06-07 00:00:00
21,biology548,2019-03-28 00:00:00,690,0,2,2019-03-29 00:00:00
38,biology321,2019-03-09 00:00:00,692,0,0,2019-03-10 00:00:00
53,biology574,2019-11-26 00:00:00,743,0,0,2019-11-27 00:00:00
16,biology330,2020-07-31 00:00:00,765,1,6,2020-08-01 00:00:00
16,biology626,2019-08-19 00:00:00,453,1,0,2019-08-20 00:00:00
54,biology1041,2019-10-27 00:00:00,440,1,1,2019-10-28 00:00:00
51,biology1254,2019-07-23 00:00:00,706,1,0,2019-07-24 00:00:00
42,biology109,2019-07-09 00:00:00,799,0,0,2019-07-10 00:00:00
25,biology705,2019-12-27 00:00:00,541,1,7,2019-12-28 00:00:00
36,biology873,2019-08-20 00:00:00,377,1,2,2019-08-21 00:00:00
13,biology567,2019-12-19 00:00:00,369,0,6,2019-12-20 00:00:00
1,biology687,2019-04-23 00:00:00,321,0,1,2019-04-24 00:00:00
17,biology668,2020-01-02 00:00:00,155,0,7,2020-01-03 00:00:00
45,biology1392,2019-08-28 00:00:00,358,0,3,2019-08-29 00:00:00
8,biology372,2020-07-22 00:00:00,847,1,2,2020-07-23 00:00:00
51,biology1160,2019-04-16 00:00:00,47,1,6,2019-04-17 00:00:00
17,biology1155,2019-05-22 00:00:00,205,0,4,2019-05-23 00:00:00
27,biology707,2019-08-17 00:00:00,140,1,0,2019-08-18 00:00:00
2,biology358,2019-07-21 00:00:00,380,1,3,2019-07-22 00:00:00
49,biology20,2019-06-16 00:00:00,267,0,6,2019-06-17 00:00:00
50,biology341,2019-04-06 00:00:00,578,1,1,2019-04-07 00:00:00
54,biology1271,2019-08-23 00:00:00,333,1,7,2019-08-24 00:00:00
19,biology847,2020-02-16 00:00:00,96,0,8,2020-02-17 00:00:00
36,biology578,2019-09-13 00:00:00,235,0,2,2019-09-14 00:00:00
28,biology252,2019-04-14 00:00:00,327,0,3,2019-04-15 00:00:00
40,biology81,2019-01-22 00:00:00,608,1,2,2019-01-23 00:00:00
33,biology397,2020-05-22 00:00:00,342,0,8,2020-05-23 00:00:00
59,biology1050,2019-01-11 00:00:00,108,1,5,2019-01-12 00:00:00
38,biology1326,2020-03-21 00:00:00,608,1,3,2020-03-22 00:00:00
2,biology555,2019-01-28 00:00:00,271,1,7,2019-01-29 00:00:00
10,biology541,2019-01-11 00:00:00,541,1,2,2019-01-12 00:00:00
59,biology440,2019-12-24 00:00:00,477,1,1,2019-12-25 00:00:00
31,biology682,2019-01-25 00:00:00,746,0,4,2019-01-26 00:00:00
2,biology926,2020-01-24 00:00:00,848,0,0,2020-01-25 00:00:00
8,biology1107,2019-07-26 00:00:00,422,1,7,2019-07-27 00:00:00
16,biology693,2019-04-28 00:00:00,116,1,7,2019-04-29 00:00:00
9,biology919,2019-02-08 00:00:00,740,1,2,2019-02-09 00:00:00
40,biology905,2020-06-02 00:00:00,252,1,7,2020-06-03 00:00:00
6,biology175,2019-06-10 00:00:00,648,1,8,2019-06-11 00:00:00
58,biology1233,2020-06-23 00:00:00,143,0,0,2020-06-24 00:00:00
52,biology816,2019-09-13 00:00:00,835,0,6,2019-09-14 00:00:00
21,biology927,2019-08-27 00:00:00,322,0,4,2019-08-28 00:00:00
22,biology1014,2019-03-07 00:00:00,791,0,0,2019-03-08 00:00:00
54,biology1231,2020-06-30 00:00:00,324,0,3,2020-07-01 00:00:00
19,biology317,2019-01-15 00:00:00,846,1,4,2019-01-16 00:00:00
49,biology900,2019-04-20 00:00:00,457,0,4,2019-04-21 00:00:00
31,biology1380,2020-03-08 00:00:00,163,1,4,2020-03-09 00:00:00
54,biology360,2019-10-15 00:00:00,702,1,1,2019-10-16 00:00:00
57,biology1281,2019-06-20 00:00:00,73,1,1,2019-06-21 00:00:00
19,biology802,2020-02-16 00:00:00,845,0,0,2020-02-17 00:00:00
32,biology1250,2019-07-27 00:00:00,324,1,0,2019-07-28 00:00:00
1,biology789,2019-08-28 00:00:00,663,1,7,2019-08-29 00:00:00
21,biology618,2019-04-19 00:00:00,827,0,5,2019-04-20 00:00:00
17,biology1089,2020-05-10 00:00:00,285,0,4,2020-05-11 00:00:00
11,biology108,2019-11-28 00:00:00,340,0,0,2019-11-29 00:00:00
47,biology441,2020-07-26 00:00:00,726,1,5,2020-07-27 00:00:00
53,biology441,2020-03-31 00:00:00,59,1,8,2020-04-01 00:00:00
54,biology1240,2019-11-29 00:00:00,225,0,3,2019-11-30 00:00:00
28,biology724,2019-09-12 00:00:00,290,1,4,2019-09-13 00:00:00
32,biology306,2019-11-27 00:00:00,578,1,1,2019-11-28 00:00:00
17,biology10,2020-07-21 00:00:00,727,0,4,2020-07-22 00:00:00
51,biology1285,2020-02-24 00:00:00,774,1,0,2020-02-25 00:00:00
10,biology162,2019-10-10 00:00:00,709,0,5,2019-10-11 00:00:00
9,biology106,2019-06-28 00:00:00,564,0,7,2019-06-29 00:00:00
2,biology900,2020-08-16 00:00:00,527,0,5,2020-08-17 00:00:00
5,biology590,2019-01-26 00:00:00,448,0,4,2019-01-27 00:00:00
17,biology884,2019-12-02 00:00:00,472,1,8,2019-12-03 00:00:00
53,biology1081,2019-03-08 00:00:00,755,1,8,2019-03-09 00:00:00
6,biology638,2020-04-29 00:00:00,364,1,2,2020-04-30 00:00:00
18,biology1290,2020-05-08 00:00:00,781,1,6,2020-05-09 00:00:00
8,biology487,2020-08-21 00:00:00,473,1,6,2020-08-22 00:00:00
25,biology843,2020-06-29 00:00:00,517,1,6,2020-06-30 00:00:00
42,biology511,2020-06-26 00:00:00,33,1,8,2020-06-27 00:00:00
38,biology769,2019-05-04 00:00:00,478,0,8,2019-05-05 00:00:00
9,biology1361,2019-03-17 00:00:00,821,0,7,2019-03-18 00:00:00
